name	Database	SPI	Identity	Query / Template length	Contig	Position in contig	Organism	Insertion Site	Category Function	Note	Accession number
SRR14144544	SPI	SPI-9	98.35	15697 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
SRR3476847	SPI	CS54_island	99.89	25254 / 25252		NA..NA	Salmonella-enterica-Typhimurium-ATCC_14028	xseA-yfgK	29		AF140550
SRR3476847	SPI	SPI-1	99.98	44279 / 44279		NA..NA	Salmonella-Typhimurium-LT2	fhlA-mutS	5	gi|16763390:3005842-3050120 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR3476847	SPI	SPI-1	98.89	1083 / 1085		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: AF148689,U16303	U16278
SRR3476847	SPI	SPI-1	96.94	3151 / 3141		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,AF148689	U16303
SRR3476847	SPI	SPI-13	96.78	391 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
SRR3476847	SPI	SPI-14	100.0	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
SRR3476847	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
SRR3476847	SPI	SPI-2	99.98	40071 / 40071		NA..NA	Salmonella-Typhimurium-LT2	tRNA-valV	14	gi|16763390:1461740-1501810 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR3476847	SPI	SPI-3	100.0	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
SRR3476847	SPI	SPI-3	99.98	16615 / 16616		NA..NA	Salmonella-Typhimurium-LT2	tRNA-selC	15	gi|16763390:3948576-3965191 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR3476847	SPI	SPI-4	99.96	24652 / 24660		NA..NA	Salmonella-enterica-Typhimurium-ST4/74	Not_published	17		AJ576316
SRR3476847	SPI	SPI-5	99.98	9067 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR3476847	SPI	SPI-6	99.57	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
SRR3476847	SPI	SPI-9	98.35	15697 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
SRR4419681	SPI	CS54_island	99.92	25254 / 25252		NA..NA	Salmonella-enterica-Typhimurium-ATCC_14028	xseA-yfgK	29		AF140550
SRR4419681	SPI	SPI-1	99.22	259 / 257		NA..NA	Salmonella-enterica-Typhimurium-J4STEHO	-	27		JN982040
SRR4419681	SPI	SPI-1	99.99	44279 / 44279		NA..NA	Salmonella-Typhimurium-LT2	fhlA-mutS	5	gi|16763390:3005842-3050120 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR4419681	SPI	SPI-1	99.84	3155 / 3141		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,AF148689	U16303
SRR4419681	SPI	SPI-13	99.75	404 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
SRR4419681	SPI	SPI-14	100.0	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
SRR4419681	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
SRR4419681	SPI	SPI-2	95.34	12041 / 12121		NA..NA	Salmonella-enterica-Typhimurium-LT2	tRNA-valV	14	N.B. This record is part of a PAI which includes several records: AJ224892,U51927,X99944,X99945,Y09357,Z95891	AJ224978
SRR4419681	SPI	SPI-2	99.99	40071 / 40071		NA..NA	Salmonella-Typhimurium-LT2	tRNA-valV	14	gi|16763390:1461740-1501810 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR4419681	SPI	SPI-3	100.0	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
SRR4419681	SPI	SPI-3	99.81	16586 / 16616		NA..NA	Salmonella-Typhimurium-LT2	tRNA-selC	15	gi|16763390:3948576-3965191 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR4419681	SPI	SPI-4	99.87	24629 / 24660		NA..NA	Salmonella-enterica-Typhimurium-ST4/74	Not_published	17		AJ576316
SRR4419681	SPI	SPI-5	100.0	9069 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR4419681	SPI	SPI-6	99.6	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
SRR4419681	SPI	SPI-9	98.36	15697 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
W_1_D11	SPI	SPI-1	96.59	440 / 440		NA..NA	Salmonella-enterica-Gallinarum-SGB_1	Not_published	5		AY956822
W_1_D11	SPI	SPI-2	99.74	384 / 384		NA..NA	Salmonella-enterica-Paratyphi_A-Spa11	-	23		JN673269
W_1_D11	SPI	SPI-3	99.05	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
W_1_D11	SPI	SPI-3	95.9	10126 / 10136		NA..NA	Salmonella-enterica-Dublin-9805277	tRNA-selC	16		AY144490
W_1_D11	SPI	SPI-5	95.44	697 / 701		NA..NA	Salmonella-enterica-Derby-	tRNA-selC	15		AY144492
W_1_D11	SPI	SPI-8	97.56	6887 / 6885		NA..NA	Salmonella-enterica-Typhi-CT18	tRNA-phe	21	gi|16758993:3132530-3139414 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
W_1_D11	SPI	SPI-9	98.2	15697 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
ISLHD_2017_9_S80	SPI	CS54_island	99.92	25254 / 25252		NA..NA	Salmonella-enterica-Typhimurium-ATCC_14028	xseA-yfgK	29		AF140550
ISLHD_2017_9_S80	SPI	SPI-1	99.99	44279 / 44279		NA..NA	Salmonella-Typhimurium-LT2	fhlA-mutS	5	gi|16763390:3005842-3050120 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
ISLHD_2017_9_S80	SPI	SPI-12	95.36	11082 / 11075		NA..NA	Salmonella-enterica-Choleraesuis-SC_B67	tRNA-pro	8	gi|62178570:2354604-2365678 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_006905
ISLHD_2017_9_S80	SPI	SPI-13	99.5	402 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
ISLHD_2017_9_S80	SPI	SPI-14	100.0	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
ISLHD_2017_9_S80	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
ISLHD_2017_9_S80	SPI	SPI-2	99.99	40071 / 40071		NA..NA	Salmonella-Typhimurium-LT2	tRNA-valV	14	gi|16763390:1461740-1501810 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
ISLHD_2017_9_S80	SPI	SPI-3	100.0	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
ISLHD_2017_9_S80	SPI	SPI-3	99.99	16616 / 16616		NA..NA	Salmonella-Typhimurium-LT2	tRNA-selC	15	gi|16763390:3948576-3965191 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
ISLHD_2017_9_S80	SPI	SPI-4	99.98	24656 / 24660		NA..NA	Salmonella-enterica-Typhimurium-ST4/74	Not_published	17		AJ576316
ISLHD_2017_9_S80	SPI	SPI-5	100.0	9069 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
ISLHD_2017_9_S80	SPI	SPI-6	99.6	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
ISLHD_2017_9_S80	SPI	SPI-9	98.36	15697 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
SRR14145029	SPI	CS54_island	99.92	25255 / 25252		NA..NA	Salmonella-enterica-Typhimurium-ATCC_14028	xseA-yfgK	29		AF140550
SRR14145029	SPI	SPI-1	96.89	259 / 257		NA..NA	Salmonella-enterica-Typhimurium-J4STEHO	-	27		JN982040
SRR14145029	SPI	SPI-1	99.98	44279 / 44279		NA..NA	Salmonella-Typhimurium-LT2	fhlA-mutS	5	gi|16763390:3005842-3050120 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14145029	SPI	SPI-1	96.98	3148 / 3141		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,AF148689	U16303
SRR14145029	SPI	SPI-13	99.26	401 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
SRR14145029	SPI	SPI-14	100.0	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
SRR14145029	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
SRR14145029	SPI	SPI-2	99.99	40070 / 40071		NA..NA	Salmonella-Typhimurium-LT2	tRNA-valV	14	gi|16763390:1461740-1501810 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14145029	SPI	SPI-3	100.0	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
SRR14145029	SPI	SPI-3	99.98	16615 / 16616		NA..NA	Salmonella-Typhimurium-LT2	tRNA-selC	15	gi|16763390:3948576-3965191 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14145029	SPI	SPI-4	100.0	24659 / 24660		NA..NA	Salmonella-enterica-Typhimurium-ST4/74	Not_published	17		AJ576316
SRR14145029	SPI	SPI-5	100.0	9069 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14145029	SPI	SPI-6	99.6	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
SRR14145029	SPI	SPI-9	98.36	15699 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
SRR7157827	SPI	SPI-1	96.36	440 / 440		NA..NA	Salmonella-enterica-Gallinarum-SGB_1	Not_published	5		AY956822
SRR7157827	SPI	SPI-2	99.74	384 / 384		NA..NA	Salmonella-enterica-Paratyphi_A-Spa11	-	23		JN673269
SRR7157827	SPI	SPI-3	99.05	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
SRR7157827	SPI	SPI-3	95.14	10078 / 10136		NA..NA	Salmonella-enterica-Dublin-9805277	tRNA-selC	16		AY144490
SRR7157827	SPI	SPI-8	97.52	6886 / 6885		NA..NA	Salmonella-enterica-Typhi-CT18	tRNA-phe	21	gi|16758993:3132530-3139414 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
SRR7157827	SPI	SPI-9	98.2	15697 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
ERR2992777	SPI	SPI-1	99.52	415 / 415		NA..NA	Salmonella-enterica-Gallinarum-SGB_8	Not_published	5		AY956825
ERR2992777	SPI	SPI-1	97.61	3154 / 3141		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,AF148689	U16303
ERR2992777	SPI	SPI-12	95.73	11095 / 11075		NA..NA	Salmonella-enterica-Choleraesuis-SC_B67	tRNA-pro	8	gi|62178570:2354604-2365678 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_006905
ERR2992777	SPI	SPI-13	98.82	338 / 338		NA..NA	Salmonella-enterica-Gallinarum-SGD_3	tRNA-pheV	9		AY956832
ERR2992777	SPI	SPI-13	100.0	404 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
ERR2992777	SPI	SPI-14	99.6	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
ERR2992777	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
ERR2992777	SPI	SPI-3	99.05	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
ERR2992777	SPI	SPI-4	95.31	26698 / 26698		NA..NA	Salmonella-enterica-Choleraesuis-SC_B67	ssb-soxSR	17	gi|62178570:4411902-4438599 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_006905
ERR2992777	SPI	SPI-5	96.83	9690 / 9739		NA..NA	Salmonella-enterica-Dublin-2229	tRNA-serT	18		AF060858
ERR2992777	SPI	SPI-6	99.22	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
ERR2992777	SPI	SPI-9	98.15	15699 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
ISLHD_2019_23	SPI	CS54_island	95.58	25266 / 25252		NA..NA	Salmonella-enterica-Typhimurium-ATCC_14028	xseA-yfgK	29		AF140550
ISLHD_2019_23	SPI	SPI-12	98.84	11076 / 11075		NA..NA	Salmonella-enterica-Choleraesuis-SC_B67	tRNA-pro	8	gi|62178570:2354604-2365678 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_006905
ISLHD_2019_23	SPI	SPI-13	97.77	395 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
ISLHD_2019_23	SPI	SPI-14	100.0	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
ISLHD_2019_23	SPI	SPI-14	99.77	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
ISLHD_2019_23	SPI	SPI-3	99.46	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
ISLHD_2019_23	SPI	SPI-5	96.65	9069 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
ISLHD_2019_23	SPI	SPI-6	99.5	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
ISLHD_2019_23	SPI	SPI-9	98.2	15699 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
ERR2992762	SPI	SPI-1	98.78	2705 / 2705		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,U16303	AF148689
ERR2992762	SPI	SPI-1	99.09	440 / 440		NA..NA	Salmonella-enterica-Gallinarum-SGB_1	Not_published	5		AY956822
ERR2992762	SPI	SPI-1	99.52	415 / 415		NA..NA	Salmonella-enterica-Gallinarum-SGB_8	Not_published	5		AY956825
ERR2992762	SPI	SPI-1	95.42	3153 / 3141		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,AF148689	U16303
ERR2992762	SPI	SPI-12	95.71	11089 / 11075		NA..NA	Salmonella-enterica-Choleraesuis-SC_B67	tRNA-pro	8	gi|62178570:2354604-2365678 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_006905
ERR2992762	SPI	SPI-13	100.0	404 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
ERR2992762	SPI	SPI-13	99.12	341 / 341		NA..NA	Salmonella-enterica-Gallinarum-SGA_10	tRNA-pheV	10		AY956834
ERR2992762	SPI	SPI-14	99.6	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
ERR2992762	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
ERR2992762	SPI	SPI-2	99.22	384 / 384		NA..NA	Salmonella-enterica-Paratyphi_A-Spa11	-	23		JN673269
ERR2992762	SPI	SPI-3	99.05	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
ERR2992762	SPI	SPI-3	95.38	16620 / 16616		NA..NA	Salmonella-Typhimurium-LT2	tRNA-selC	15	gi|16763390:3948576-3965191 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
ERR2992762	SPI	SPI-5	96.5	9704 / 9739		NA..NA	Salmonella-enterica-Dublin-2229	tRNA-serT	18		AF060858
ERR2992762	SPI	SPI-5	95.27	8877 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
ERR2992762	SPI	SPI-6	99.1	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
ERR2992762	SPI	SPI-9	98.15	15700 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
SRR1645500	SPI	CS54_island	99.92	25254 / 25252		NA..NA	Salmonella-enterica-Typhimurium-ATCC_14028	xseA-yfgK	29		AF140550
SRR1645500	SPI	SPI-1	99.99	44279 / 44279		NA..NA	Salmonella-Typhimurium-LT2	fhlA-mutS	5	gi|16763390:3005842-3050120 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR1645500	SPI	SPI-1	98.34	3108 / 3141		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,AF148689	U16303
SRR1645500	SPI	SPI-13	99.75	403 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
SRR1645500	SPI	SPI-14	100.0	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
SRR1645500	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
SRR1645500	SPI	SPI-2	99.87	40025 / 40071		NA..NA	Salmonella-Typhimurium-LT2	tRNA-valV	14	gi|16763390:1461740-1501810 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR1645500	SPI	SPI-3	100.0	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
SRR1645500	SPI	SPI-3	99.77	16579 / 16616		NA..NA	Salmonella-Typhimurium-LT2	tRNA-selC	15	gi|16763390:3948576-3965191 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR1645500	SPI	SPI-4	99.97	24660 / 24660		NA..NA	Salmonella-enterica-Typhimurium-ST4/74	Not_published	17		AJ576316
SRR1645500	SPI	SPI-5	100.0	9069 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR1645500	SPI	SPI-6	99.6	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
SRR1645500	SPI	SPI-9	98.32	15698 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
SRR14144130	SPI	CS54_island	99.92	25254 / 25252		NA..NA	Salmonella-enterica-Typhimurium-ATCC_14028	xseA-yfgK	29		AF140550
SRR14144130	SPI	SPI-1	99.99	44279 / 44279		NA..NA	Salmonella-Typhimurium-LT2	fhlA-mutS	5	gi|16763390:3005842-3050120 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14144130	SPI	SPI-1	97.42	1093 / 1085		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: AF148689,U16303	U16278
SRR14144130	SPI	SPI-1	99.65	3150 / 3141		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,AF148689	U16303
SRR14144130	SPI	SPI-13	100.0	404 / 404		NA..NA	Salmonella-enterica-Gallinarum-SGG_1	tRNA-pheV	11		AY956833
SRR14144130	SPI	SPI-14	100.0	501 / 501		NA..NA	Salmonella-enterica-Gallinarum-SGA_8	Not_published	12		AY956835
SRR14144130	SPI	SPI-14	99.55	441 / 441		NA..NA	Salmonella-enterica-Gallinarum-SGC_8	Not_published	13		AY956836
SRR14144130	SPI	SPI-2	99.99	40071 / 40071		NA..NA	Salmonella-Typhimurium-LT2	tRNA-valV	14	gi|16763390:1461740-1501810 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14144130	SPI	SPI-3	100.0	738 / 738		NA..NA	Salmonella-enterica-Typhimurium-14028s	tRNA_selC	15	N.B. This record is part of a PAI which includes several records: AF106566,Y13864	AJ000509
SRR14144130	SPI	SPI-3	99.97	16613 / 16616		NA..NA	Salmonella-Typhimurium-LT2	tRNA-selC	15	gi|16763390:3948576-3965191 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14144130	SPI	SPI-4	99.98	24656 / 24660		NA..NA	Salmonella-enterica-Typhimurium-ST4/74	Not_published	17		AJ576316
SRR14144130	SPI	SPI-5	100.0	9069 / 9069		NA..NA	Salmonella-Typhimurium-LT2	tRNA-serT	18	gi|16763390:1175321-1184389 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003197
SRR14144130	SPI	SPI-6	99.6	5780 / 5780		NA..NA	Salmonella-enterica-Enteritidis-	tRNA-pheV	24		AF376036
SRR14144130	SPI	SPI-9	98.36	15697 / 15696		NA..NA	Salmonella-Typhi-CT18	Not_published	22	gi|16758993:2743495-2759190 - go to http://www.paidb.re.kr/about_paidb.php for link to partial flatfile	NC_003198
ERR2992804	SPI	SPI-1	95.6	2620 / 2705		NA..NA	Salmonella-enterica-Typhimurium-SL1344	fhlA/mutS	5	N.B. This record is part of a PAI which includes several records: U16278,U16303	AF148689
ERR2992804	SPI	SPI-1	99.32	440 / 440		NA..NA	Salmonella-enterica-Gallinarum-SGB_1	Not_published	5		AY956822
ERR2992804	SPI	SPI-1	100.0	470 / 470		NA..NA	Salmonella-enterica-Gallinarum-SGB_4	Not_published	5		AY956824
ERR2992804	SPI	SPI-1	99.52	415 / 415		NA..NA	Salmonella-enterica-Gallinarum-SGB_8	Not_published	5		AY956825
ERR2992804	SPI	SPI-1	96.02	250 / 251		NA..NA	Salmonella-enterica-Typhimurium-OEHST5	-	27		JN982041
